date,open,high,low,close,volume
2021-03-24,3215.0,3410.0,2900.0,2930.0,2513483.25407753
2021-03-25,2945.0,2980.0,2670.0,2815.0,1811977.60168502
2021-03-26,2815.0,3060.0,2805.0,2935.0,1438900.98206921
2021-03-27,2930.0,3165.0,2915.0,2950.0,2101477.81577135
2021-03-28,2960.0,3210.0,2915.0,3200.0,1983413.31267266
2021-03-29,3205.0,3340.0,3120.0,3310.0,2661313.21800264
2021-03-30,3300.0,3460.0,3220.0,3385.0,3519654.0155363
2021-03-31,3385.0,3500.0,3150.0,3325.0,3810734.36934765
2021-04-01,3325.0,3670.0,3225.0,3625.0,3817420.36658635
2021-04-02,3630.0,3955.0,3395.0,3820.0,5947057.70517693
2021-04-03,3820.0,5725.0,3710.0,4120.0,34170992.53317638
2021-04-04,4125.0,4510.0,4020.0,4300.0,6934121.311963
2021-04-05,4305.0,4700.0,4060.0,4380.0,6295230.46300606
2021-04-06,4380.0,4980.0,4145.0,4625.0,8569982.48397189
2021-04-07,4625.0,4830.0,3165.0,3985.0,7724873.09456407
2021-04-08,3985.0,4365.0,3795.0,4320.0,3277435.37810945
2021-04-09,4320.0,4570.0,4085.0,4465.0,4709579.66099225
2021-04-10,4465.0,6925.0,4260.0,4955.0,43393815.9412846
2021-04-11,4960.0,5010.0,4445.0,4820.0,6021800.52899777
2021-04-12,4815.0,5180.0,4510.0,4610.0,6595373.27057747
2021-04-13,4600.0,4720.0,4380.0,4560.0,3505757.63075072
2021-04-14,4560.0,4575.0,4075.0,4370.0,4009948.49664873
2021-04-15,4355.0,4545.0,4280.0,4495.0,2741356.51672055
2021-04-16,4495.0,4710.0,4150.0,4705.0,4664988.08067652
2021-04-17,4700.0,4710.0,4300.0,4345.0,2750912.59288088
2021-04-18,4350.0,4400.0,3500.0,4080.0,3694811.92226963
2021-04-19,4065.0,4090.0,3530.0,3605.0,2190634.4567972
2021-04-20,3605.0,4535.0,3060.0,3665.0,21321496.35974954
2021-04-21,3680.0,4650.0,3565.0,3845.0,25150102.05061614
2021-04-22,3845.0,3980.0,2860.0,3015.0,5591929.0297804
2021-04-23,3015.0,3295.0,2375.0,3020.0,8917736.63727965
2021-04-24,3020.0,3040.0,2735.0,2870.0,1608960.93601521
2021-04-25,2880.0,3185.0,2725.0,2940.0,3721491.2669883
2021-04-26,2940.0,3500.0,2880.0,3315.0,4438778.70512576
2021-04-27,3315.0,3925.0,3145.0,3800.0,12342094.24813414
2021-04-28,3795.0,3850.0,3315.0,3640.0,2667389.89583415
2021-04-29,3645.0,3995.0,3455.0,3685.0,7038692.63084302
2021-04-30,3685.0,3935.0,3600.0,3840.0,2792769.97345038
2021-05-01,3850.0,4030.0,3715.0,3965.0,2743515.97232256
2021-05-02,3970.0,3995.0,3685.0,3845.0,2319466.8762979
2021-05-03,3845.0,4350.0,3825.0,4190.0,8138087.42812042
2021-05-04,4180.0,4250.0,3680.0,3740.0,4908529.41411616
2021-05-05,3740.0,3955.0,3685.0,3935.0,3142818.43727875
2021-05-06,3935.0,4345.0,3835.0,4330.0,6824823.52836493
2021-05-07,4315.0,5175.0,4025.0,4205.0,12679310.31643347
2021-05-08,4205.0,4430.0,4095.0,4200.0,3702954.49365401
2021-05-09,4200.0,4265.0,4010.0,4130.0,2397506.40982282
2021-05-10,4135.0,4780.0,3995.0,4150.0,6153650.38963873
2021-05-11,4150.0,4345.0,3800.0,4180.0,4781364.00666936
2021-05-12,4180.0,4450.0,3520.0,3585.0,4568653.64647258
2021-05-13,3585.0,3925.0,3310.0,3750.0,1977517.76486119
2021-05-14,3750.0,3890.0,3620.0,3835.0,950962.77494108
2021-05-15,3845.0,3870.0,3425.0,3485.0,1220364.01630839
2021-05-16,3490.0,3665.0,3150.0,3340.0,1288386.53848426
2021-05-17,3340.0,3350.0,2880.0,3020.0,1449687.27287881
2021-05-18,3025.0,3575.0,2980.0,3410.0,7665863.77867508
2021-05-19,3410.0,3920.0,1805.0,2525.0,9584273.44423035
2021-05-20,2590.0,2810.0,2290.0,2695.0,3570779.90403122
2021-05-21,2690.0,2845.0,2295.0,2530.0,5345669.35230249
2021-05-22,2530.0,2935.0,2020.0,2185.0,5926378.16917838
2021-05-23,2185.0,2410.0,1500.0,1765.0,5380816.32670681
2021-05-24,1775.0,2190.0,1640.0,2095.0,7432413.02373208
2021-05-25,2095.0,2205.0,1870.0,2115.0,2414102.88287703
2021-05-26,2120.0,2465.0,2050.0,2425.0,2596971.69913079
2021-05-27,2425.0,2495.0,2185.0,2270.0,2837702.74385274
2021-05-28,2270.0,2280.0,1915.0,1975.0,1907109.07864136
2021-05-29,1970.0,2215.0,1760.0,1895.0,2946448.90021381
2021-05-30,1895.0,1975.0,1710.0,1905.0,1211938.52754086
2021-05-31,1905.0,2015.0,1785.0,1985.0,1305809.53666481
2021-06-01,1985.0,2470.0,1875.0,2385.0,7549478.88909665
2021-06-02,2405.0,2800.0,2275.0,2445.0,17583458.11840796
